id,demand_for_prison,country_first_letter,lat,lng,date
4617,5321,E,53.3755886834,-3.00856595874,2016-01-01
8018,5311,E,52.4629223857,-1.92783596144,2016-01-01
9625,5290,E,52.4348610493,-1.48660839455,2016-01-01
10408,5286,E,52.3797620086,-1.26688298126,2016-01-01
5003,5284,E,53.187913583,-2.86946143076,2016-01-01
11075,5282,E,51.2724515335,-1.06960756532,2016-01-01
7436,5277,E,52.5977458716,-2.10477797056,2016-01-01
12897,5234,E,51.5357733983,-0.45868498207,2016-01-01
9802,5212,E,52.8931129506,-1.43662143688,2016-01-01
10584,5201,E,53.1345307991,-1.20926221682,2016-01-01
6992,5198,E,52.3817967343,-2.2364875977,2016-01-01
5968,5197,E,51.4637539529,-2.5339978144,2016-01-01
14213,5182,E,51.5817243234,0.0624791964956,2016-01-01
13703,5178,E,51.396604146,-0.161491108367,2016-01-01
15181,5177,E,51.3828206305,0.570913172583,2016-01-01
4632,5161,E,53.8339173965,-3.01954840245,2016-01-01
4123,5147,W,51.4864106487,-3.13915622169,2016-01-01
11333,5140,E,50.8671540591,-0.992432760742,2016-01-01
12222,5108,E,53.5880388586,-0.65696409114,2016-01-01
9659,5102,E,53.3517348475,-1.47566433991,2016-01-01
13374,5076,E,51.5333739931,-0.285750051371,2016-01-01
8315,5075,E,52.5167751951,-1.83932970818,2016-01-01
7163,5072,E,53.002157981,-2.1951637527,2016-01-01
10037,5071,E,54.9150283124,-1.3619544985,2016-01-01
13377,5068,E,51.6142598331,-0.282704372806,2016-01-01
10863,5057,E,52.9721172847,-1.12288152682,2016-01-01
7872,5057,E,52.4899108688,-1.97197418762,2016-01-01
16120,5046,E,52.6337241923,1.26444812376,2016-01-01
14305,5028,E,51.5270439928,0.103257516775,2016-01-01
5826,5020,E,51.4905223834,-2.57752059327,2016-01-01
4421,4998,E,51.1369738891,-3.0018923532,2016-01-01
4553,4984,W,51.5958435889,-2.96864852664,2016-01-01
7183,4977,E,53.541479889,-2.19763882148,2016-01-01
10883,4964,E,53.5113810923,-1.11178884717,2016-01-01
4620,4951,E,53.4564729029,-3.01048213948,2016-01-01
3945,4951,W,51.4855394241,-3.22554820574,2016-01-01
7326,4939,E,53.433685523,-2.15198272826,2016-01-01
11787,4915,E,52.268348588,-0.829089692818,2016-01-01
7332,4914,E,53.5954758494,-2.15256374827,2016-01-01
8620,4909,E,52.4896528266,-1.75106432071,2016-01-01
7194,4904,E,53.8380860149,-2.19903459301,2016-01-01
7311,4899,E,53.0291903687,-2.1505545316,2016-01-01
5894,4894,E,53.3783283568,-2.60275181945,2016-01-01
8462,4892,E,52.4897374288,-1.79524598326,2016-01-01
7410,4886,E,51.8965024815,-2.10313487311,2016-01-01
13918,4881,E,51.6648093612,-0.0638929039697,2016-01-01
7876,4859,E,52.5977891783,-1.97190604545,2016-01-01
10710,4846,E,52.621885621,-1.17421348626,2016-01-01
13907,4844,E,51.368260325,-0.0764277204851,2016-01-01
4210,4842,E,51.0283218285,-3.08510701265,2016-01-01
16490,4838,E,52.4847414097,1.73957910545,2016-01-01
13014,4819,E,51.4543051019,-0.418251370563,2016-01-01
13021,4778,E,51.6430519637,-0.411692158895,2016-01-01
13910,4772,E,51.4491390481,-0.0730303584843,2016-01-01
15236,4764,E,50.8698489457,0.585218880415,2016-01-01
14018,4747,E,51.6101713108,-0.0228898538556,2016-01-01
12511,4735,E,51.2407712904,-0.597499140562,2016-01-01
10884,4718,E,53.5383429523,-1.11122477062,2016-01-01
4880,4713,E,53.457203055,-2.92013601793,2016-01-01
12040,4708,E,52.0517253777,-0.7472577822,2016-01-01
13601,4700,E,51.5860002913,-0.197160798517,2016-01-01
14109,4699,E,51.4207307658,0.0120731292029,2016-01-01
12896,4690,E,51.5088088712,-0.459595042643,2016-01-01
7328,4683,E,53.4876161221,-2.15217577548,2016-01-01
3854,4678,W,51.4041758429,-3.26650177615,2016-01-01
12977,4673,E,53.7733545404,-0.377916213977,2016-01-01
7029,4668,E,53.3796054906,-2.24198531695,2016-01-01
8875,4660,E,54.9971805935,-1.68890977747,2016-01-01
13372,4642,E,51.4794494049,-0.287772621037,2016-01-01
4627,4641,E,53.6451982764,-3.01498953783,2016-01-01
8503,4640,E,53.7571749499,-1.78914061872,2016-01-01
5895,4618,E,53.4052925691,-2.60313304507,2016-01-01
10923,4601,E,50.7872646247,-1.1218280328,2016-01-01
13485,4600,E,51.4788109702,-0.244593677783,2016-01-01
6896,4593,E,53.4604011869,-2.28762836754,2016-01-01
8012,4588,E,52.3011005723,-1.92809833901,2016-01-01
4490,4586,E,53.4291213163,-3.05498533442,2016-01-01
7869,4581,E,52.4090008373,-1.97202501128,2016-01-01
15459,4578,E,51.3519688668,0.741542015008,2016-01-01
14209,4568,E,51.4738970637,0.0576116787704,2016-01-01
6972,4553,E,51.8423699795,-2.23364749828,2016-01-01
4489,4549,E,53.402160291,-3.05431807536,2016-01-01
13710,4545,E,51.5853274977,-0.153883080242,2016-01-01
3378,4527,E,50.7269194036,-3.50318203355,2016-01-01
12905,4523,E,51.7514847087,-0.451353244994,2016-01-01
13711,4521,E,51.6122874117,-0.152789441738,2016-01-01
8020,4513,E,52.5168619992,-1.92774794692,2016-01-01
14115,4506,E,51.5824768473,0.0192103822622,2016-01-01
7295,4500,E,52.5976983137,-2.14906846501,2016-01-01
2291,4500,E,50.3926601436,-4.16790810903,2016-01-01
13022,4495,E,51.6700152534,-0.410749278541,2016-01-01
12635,4479,E,51.3211490645,-0.551996187842,2016-01-01
11038,4474,E,53.9693652173,-1.05634765292,2016-01-01
13693,4471,E,51.1269873587,-0.172217457725,2016-01-01
5614,4470,E,53.7822816333,-2.69958671574,2016-01-01
6187,4460,E,53.4866075931,-2.51386296827,2016-01-01
11903,4439,E,51.8094843426,-0.797500422742,2016-01-01
9980,4438,E,53.3513050393,-1.38553269628,2016-01-01
6474,4435,E,53.5408911576,-2.42398170494,2016-01-01
10776,4429,E,54.5631403725,-1.13548233298,2016-01-01
8461,4426,E,52.46276771,-1.79537096732,2016-01-01
16044,4424,E,52.04251009,1.17740419966,2016-01-01
10579,4421,E,52.9997076701,-1.21172693093,2016-01-01
2744,4382,W,51.6103579603,-3.96546788756,2016-01-01
2458,4367,W,51.6881940293,-4.14245408613,2016-01-01
8313,4365,E,52.4628357495,-1.83952582452,2016-01-01
8168,4356,E,52.5437964407,-1.88346756919,2016-01-01
9512,4347,E,53.7833475333,-1.51583115661,2016-01-01
12656,4345,E,51.8874178789,-0.533870896478,2016-01-01
14303,4344,E,51.473131543,0.10077664995,2016-01-01
8587,4338,E,51.5726153651,-1.75609990126,2016-01-01
9391,4312,E,54.9697821823,-1.54853595019,2016-01-01
2745,4300,W,51.6373158796,-3.9666335712,2016-01-01
7615,4297,E,53.4607319235,-2.06171218788,2016-01-01
13263,4291,E,51.7496953387,-0.321033379949,2016-01-01
9005,4288,E,53.8107843041,-1.65219390793,2016-01-01
9220,4283,E,54.996904858,-1.59512516979,2016-01-01
15029,4274,E,51.3846795945,0.484779381089,2016-01-01
3308,4243,E,50.4836447883,-3.53773589711,2016-01-01
5011,4239,E,53.4305801921,-2.8744075127,2016-01-01
6752,4239,E,53.4872486645,-2.33302210576,2016-01-01
13702,4233,E,51.3696431025,-0.16257123377,2016-01-01
8107,4224,E,50.7365589176,-1.88799955071,2016-01-01
12010,4219,E,51.242704166,-0.769357768621,2016-01-01
4030,4212,W,51.459014219,-3.18165557382,2016-01-01
13252,4211,E,51.4531088476,-0.331936644098,2016-01-01
4635,4183,E,53.9147951071,-3.02151815303,2016-01-01
13671,4169,E,53.55375178,-0.11459442186,2016-01-01
6338,4164,E,53.7294678604,-2.47134948521,2016-01-01
13253,4160,E,51.4800719473,-0.330953133295,2016-01-01
7432,4150,E,52.4898677295,-2.10452077355,2016-01-01
6894,4146,E,53.4064708301,-2.28726414639,2016-01-01
12911,4142,E,51.9132624692,-0.445794027116,2016-01-01
7045,4130,E,53.8110381344,-2.24446585022,2016-01-01
9046,4129,E,54.9970517618,-1.64201727334,2016-01-01
6315,4124,E,53.1092801672,-2.46453669377,2016-01-01
7875,4111,E,52.5708197865,-1.97192312159,2016-01-01
10711,4109,E,52.6488519782,-1.17370572608,2016-01-01
9178,4092,E,53.7836804182,-1.60688780003,2016-01-01
7583,4089,E,52.5708074884,-2.06045009741,2016-01-01
4621,4075,E,53.4834340537,-3.01112293222,2016-01-01
3307,4069,E,50.4566753343,-3.53686104623,2016-01-01
8164,4054,E,52.4359173496,-1.88375170099,2016-01-01
9374,4038,E,54.5114826697,-1.55360101959,2016-01-01
8312,4037,E,52.4358658409,-1.83962364989,2016-01-01
14208,4036,E,51.4469398856,0.0563995202181,2016-01-01
7133,4028,E,52.1930825498,-2.19159636062,2016-01-01
6298,4018,E,52.6508384019,-2.45966046592,2016-01-01
14108,4000,E,51.3937725802,0.0108900404315,2016-01-01
3559,3991,W,53.3164542256,-3.50254738951,2016-01-01
14021,3990,E,51.6910440966,-0.0193675776949,2016-01-01
9718,3974,E,54.9693984,-1.45481702925,2016-01-01
8666,3973,E,53.837977173,-1.74314659648,2016-01-01
11815,3971,E,53.0772461253,-0.807264815573,2016-01-01
13212,3969,E,53.7720887891,-0.28691883863,2016-01-01
3339,3960,W,51.5083826535,-3.57199559213,2016-01-01
4178,3956,E,54.1018004344,-3.20963096855,2016-01-01
11059,3953,E,50.84088478,-1.07821441487,2016-01-01
6299,3951,E,52.6778065601,-2.4599436579,2016-01-01
7581,3918,E,52.5168683574,-2.06037572203,2016-01-01
7723,3915,E,52.5168827512,-2.01616646529,2016-01-01
13602,3911,E,51.6129608518,-0.1960927671,2016-01-01
7472,3906,E,53.5685603561,-2.10716819841,2016-01-01
7468,3903,E,53.4606999463,-2.10689573574,2016-01-01
5449,3894,E,53.3775683959,-2.73803038272,2016-01-01
12182,3889,E,52.4826743855,-0.69087519932,2016-01-01
7960,3887,E,50.7365919017,-1.93051153767,2016-01-01
6753,3880,E,53.5142134206,-2.33323364898,2016-01-01
4874,3868,E,53.2684664446,-2.91607753019,2016-01-01
3691,3864,W,51.7537757158,-3.36318608907,2016-01-01
10918,3862,E,54.6167139259,-1.08789065224,2016-01-01
14300,3857,E,51.3922617727,0.0970697688806,2016-01-01
10182,3856,E,54.591281877,-1.32059593124,2016-01-01
9556,3853,E,54.9695993176,-1.50167621132,2016-01-01
12012,3850,E,51.2966426158,-0.76791630998,2016-01-01
6893,3849,E,53.3795054672,-2.28708247633,2016-01-01
6337,3848,E,53.7025045375,-2.47104797613,2016-01-01
10532,3838,E,51.7322154896,-1.23396269619,2016-01-01
4124,3824,W,51.5133796982,-3.13982899711,2016-01-01
8832,3816,E,53.8109076529,-1.69775244223,2016-01-01
12039,3814,E,52.0247599196,-0.748011263728,2016-01-01
13480,3810,E,51.3440001217,-0.249749385886,2016-01-01
16367,3806,E,51.3338282722,1.42967165031,2016-01-01
7582,3805,E,52.5438379848,-2.06041288023,2016-01-01
7450,3805,E,52.9753037983,-2.10569115725,2016-01-01
6159,3804,E,52.7045938542,-2.50462453694,2016-01-01
8831,3798,E,53.78394416,-1.69794608249,2016-01-01
5681,3786,E,51.4093824542,-2.61963083141,2016-01-01
5013,3779,E,53.484504713,-2.87551642517,2016-01-01
7444,3778,E,52.8134962209,-2.10529729476,2016-01-01
10571,3774,E,52.7839840957,-1.21562969201,2016-01-01
10202,3773,E,50.8965743735,-1.33306600439,2016-01-01
7435,3765,E,52.5707765216,-2.10471351822,2016-01-01
15352,3765,E,52.243086217,0.70826020798,2016-01-01
14331,3763,E,52.2278525976,0.136223717768,2016-01-01
15106,3760,E,51.3568092847,0.526363164529,2016-01-01
3567,3757,E,54.6371747913,-3.55085284791,2016-01-01
6117,3754,E,51.4639427469,-2.49081523849,2016-01-01
14645,3751,E,51.4968638962,0.274758037426,2016-01-01
7433,3750,E,52.5168374506,-2.10458491993,2016-01-01
2819,3738,W,51.6110751929,-3.92216933267,2016-01-01
5682,3737,E,51.4363556215,-2.61999586113,2016-01-01
9498,3734,E,53.4058538721,-1.52012541959,2016-01-01
14396,3732,E,51.580171453,0.149011085197,2016-01-01
12322,3729,E,52.9135579,-0.633305599323,2016-01-01
14307,3729,E,51.580955858,0.105746110711,2016-01-01
14116,3728,E,51.6094340221,0.020406413252,2016-01-01
13255,3727,E,51.5339977318,-0.328981519968,2016-01-01
6751,3721,E,53.4602837854,-2.33281090428,2016-01-01
9356,3711,E,53.9992238073,-1.55909617373,2016-01-01
7310,3710,E,53.0022230407,-2.15046053602,2016-01-01
8167,3708,E,52.5168268537,-1.88353877114,2016-01-01
10337,3704,E,54.5640543325,-1.27465239387,2016-01-01
7870,3701,E,52.4359709716,-1.97200809689,2016-01-01
10436,3697,E,53.1348200015,-1.25409899605,2016-01-01
7470,3680,E,53.5146303962,-2.10703174671,2016-01-01
10151,3679,E,53.7285498745,-1.33457683909,2016-01-01
9347,3672,E,53.7565594163,-1.56164006604,2016-01-01
13256,3669,E,51.5609604167,-0.32799341115,2016-01-01
13609,3662,E,51.8016808422,-0.188569735689,2016-01-01
7178,3649,E,53.4066540211,-2.19701255767,2016-01-01
9667,3646,E,53.5674489673,-1.47300131817,2016-01-01
8413,3642,E,51.0601707383,-1.80160696652,2016-01-01
5055,3638,E,54.8863653932,-2.90565611727,2016-01-01
10279,3634,E,52.9733009183,-1.30155662858,2016-01-01
10744,3632,E,53.5386706801,-1.15648597527,2016-01-01
12786,3632,E,51.9138300948,-0.489392745079,2016-01-01
9392,3624,E,54.9967398825,-1.54823351933,2016-01-01
13594,3619,E,51.397272435,-0.204590686157,2016-01-01
9457,3607,E,52.300196833,-1.53215993116,2016-01-01
9983,3601,E,53.4321975021,-1.38436706417,2016-01-01
10990,3594,E,52.6482006715,-1.08503213694,2016-01-01
8017,3589,E,52.4359523932,-1.92787986421,2016-01-01
9456,3585,E,52.2732269702,-1.53244376539,2016-01-01
7726,3585,E,52.5977913039,-2.01619671759,2016-01-01
10849,3584,E,52.5946023915,-1.13043766881,2016-01-01
4743,3582,E,53.375961204,-2.96347899758,2016-01-01
6895,3573,E,53.43343607,-2.28744610991,2016-01-01
6899,3571,E,53.5412958001,-2.28817691143,2016-01-01
9876,3564,E,54.8883073965,-1.40914442792,2016-01-01
13496,3550,E,51.7753825424,-0.233108987605,2016-01-01
13095,3549,E,53.7727302949,-0.332416657802,2016-01-01
7309,3548,E,52.9752555895,-2.15036669079,2016-01-01
4431,3543,W,51.5685083613,-3.01135216032,2016-01-01
13490,3540,E,51.6136183261,-0.239397757411,2016-01-01
8962,3535,E,52.6242793945,-1.66166688727,2016-01-01
14394,3534,E,51.5262610924,0.1464714486,2016-01-01
13484,3516,E,51.4518490799,-0.245628023198,2016-01-01
